sido_cd,sido_nm,sigun_cd,지역명,sigun_nm,year,yfe,old(65세이상인구),인구 소멸 지수,총전입 (명),총전출 (명),개선 인구 소멸 지수,노인여가복지시설수,노인인구 1000명 당 여가복지시설,문화시설 수,인구 십만명당 문화시설 수,상급종합병원,종합병원,병원,요양병원,의원,치과병원,한방병원,보건소,약국,녹지면적,녹지비율,고위험음주율,주관적_건강수준인지율,흡연율,1인당 자동차등록대수 (대),가구수 (가구),건강생활실천율 (%),대학교 교원수 (명),대학교 수 (개),대학교 재학생수 (명),도소매업 사업체수(등록기반) (개),도소매업 종사자수(등록기반) (명),도시지역면적 (㎡),등록외국인 현황 (명),등록장애인수 (명),미충족의료율 (%),사망자수 (명),사설학원수 (천명당),사업체수(등록기반) (개),상수도보급률 (%),서비스업 사업체수(등록기반) (개),스트레스인지율 (%),신혼부부수 (쌍),운수업 사업체수(등록기반) (개),운수업 종사자수(등록기반) (명),유치원 교원수 (명),유치원 수 (개),유치원 원아수 (명),음주율 (%),의료기관 종사 의사수 (천명당),의료기관병상수 (천명당),이혼건수 (건),인구십만명당 자살률 (십만명당),인구총조사 인구 (명),인플루엔자 예방접종률 (%),제조업 사업체수(등록기반) (개),제조업 종사자수(등록기반) (명),조이혼율 (천명당),조혼인율 (천명당),주관적 건강수준인지율 (%),주민등록인구 (명),주택수 (호),초등학교 교원수 (명),초등학교 수 (개),초등학교 학생수 (명),출생아수 (명),토지거래면적 (천㎡),평균연령 (세),하수도보급률 (%),학급당 학생수 (명),합계출산율,혼인건수 (건),화재발생건수 (건),실업률,고용률
22,대구,22010,대구 중구,중구,2023,13843,17113,0.81,21129.5,19986.5,1.66,58.0,3.600918855,9,10.1,1,2,11,1,273,4,2,1,160,557329,7.9,11.6,60.9,19.0,0.7,41402.0,43.2,442,0,1650,10089.0,18464.0,7055595,873,4191,6.5,620,3.1,25324,100.0,20626.0,24.3,2219.0,877,1572.0,75.0,12,862.0,57.9,18.0,37.2,127.0,30.9,85775.0,45.7,1872.0,3714,1.5,5.5,60.9,89064.0,33753,333.0,10,4710.0,533.0,168,43.8,100.0,22.11,0.824,459.0,73,3.05,59.5
22,대구,22010,대구 중구,중구,2024,15446,17988,0.86,19067.0,19901.5,1.74,59.0,3.447671361,9,9.2,1,2,11,1,273,4,2,1,160,557329,7.9,16.0,60.4,17.2,0.6,45195.0,41.4,435,0,1652,10089.0,18464.0,7055595,962,4322,6.9,630,2.9,25324,100.0,20626.0,26.1,2779.0,877,1572.0,79.0,12,935.0,62.8,14.3,33.6,140.0,34.5,94128.0,46.7,1872.0,3714,1.5,7.3,60.4,97711.0,38298,366.0,10,5100.0,749.0,164,43.1,100.0,22.48,0.965,678.0,85,3.15,58.55
25,대전,25050,대전 대덕구,대덕구,2020,21942,27869,0.79,27176.0,27551.0,1.62,122.0,4.685279773,11,6.2,0,2,4,4,113,1,0,1,87,49716674,72.04,14.1,55.3,20.3,0.5,74306.0,28.7,427,2,15540,7203.0,17512.0,69010120,2122,10933,2.4,999,1.3,25684,100.0,15006.0,28.3,3283.0,4099,9411.0,216.0,29,2350.0,53.1,2.3,14.0,467.0,31.9,176393.0,45.3,3633.0,29748,2.7,3.6,55.3,176384.0,63102,744.0,21,8277.0,701.0,1298,43.5,99.6,19.41,0.752,639.0,142,2.45,57.4
25,대전,25050,대전 대덕구,대덕구,2021,21637,29494,0.73,22037.0,22862.0,1.53,119.0,4.269977394,11,6.3,0,2,3,4,114,1,0,1,88,49716674,72.04,14.8,54.1,19.6,0.5,76145.0,26.7,458,2,15242,6924.0,17090.0,69010120,2039,10901,5.6,1090,1.3,25405,100.0,14753.0,26.4,3267.0,4170,9230.0,221.0,30,2356.0,55.2,2.3,14.0,360.0,34.9,175734.0,51.5,3592.0,28605,2.1,3.7,54.1,175046.0,62717,757.0,21,7936.0,749.0,1238,44.1,99.6,19.31,0.806,650.0,128,2.45,57.4
25,대전,25050,대전 대덕구,대덕구,2022,21315,31284,0.68,19050.0,20738.0,1.45,119.0,4.034718926,11,6.4,0,2,4,3,111,1,0,1,86,49716674,72.04,15.0,60.8,22.1,0.6,77390.0,47.7,423,2,15515,6866.0,16901.0,69010120,2405,10847,2.4,1252,1.3,25428,100.0,14621.0,25.7,3270.0,4190,9288.0,224.0,30,2274.0,58.6,2.3,13.5,362.0,32.9,174695.0,44.2,3686.0,29044,2.1,3.9,60.8,172746.0,64575,717.0,21,7668.0,841.0,771,44.8,98.6,19.13,0.913,675.0,164,1.9,59.75
25,대전,25050,대전 대덕구,대덕구,2023,20260,33053,0.61,16508.0,18973.0,1.36,124.0,3.963687508,11,6.5,0,2,4,3,108,1,0,1,88,49716674,72.04,20.2,51.6,21.3,0.6,77580.0,43.1,368,2,13920,6935.0,15968.0,69010120,2718,10705,2.2,1224,1.3,25377,100.0,14808.0,30.6,2924.0,4055,8937.0,222.0,29,2163.0,53.4,2.4,13.0,326.0,31.7,171779.0,36.4,3491.0,28098,1.9,3.1,51.6,169853.0,64613,711.0,21,7251.0,749.0,654,45.6,98.6,18.82,0.833,534.0,166,2.8,59.95
25,대전,25050,대전 대덕구,대덕구,2024,19775,35155,0.56,20405.0,21566.0,1.31,125.0,3.78180498,11,6.5,0,2,4,3,108,1,0,1,88,49266479,71.6,13.9,51.4,21.5,0.6,78090.0,47.7,352,2,14199,6935.0,15968.0,68810320,3154,10693,2.4,1271,1.2,25377,100.0,14808.0,40.9,2905.0,4055,8937.0,214.0,29,1978.0,61.5,2.4,13.0,339.0,29.7,170471.0,33.9,3491.0,28098,2.0,5.4,51.4,168217.0,66497,678.0,21,6651.0,792.0,770,46.3,98.6,18.54,0.884,905.0,108,3.15,62.0
25,대전,25010,대전 동구,동구,2020,32502,42533,0.76,16350.0,19402.0,1.56,165.0,4.061938406,12,5.4,0,1,4,13,155,1,1,1,125,104145333,87.71,16.5,72.7,22.2,0.4,104650.0,15.4,959,4,39779,7197.0,15034.0,118734150,4405,14624,0.2,1626,1.0,23936,100.0,16529.0,18.2,4167.0,2606,7496.0,181.0,35,2080.0,57.4,2.4,15.9,515.0,27.0,232559.0,41.3,2357.0,6763,2.3,3.6,72.7,223021.0,79262,848.0,23,10740.0,950.0,3131,43.4,99.2,20.5,0.787,799.0,157,2.95,52.9
25,대전,25010,대전 동구,동구,2021,32476,44157,0.74,15570.0,18099.0,1.53,168.0,3.949874215,12,5.4,0,1,3,13,161,1,1,1,122,104145333,87.71,12.4,49.9,20.2,0.4,107150.0,27.4,974,4,37802,6980.0,14949.0,118734150,4226,14609,2.8,1713,1.0,23780,100.0,16253.0,21.8,4185.0,2702,6874.0,187.0,34,2024.0,53.2,2.4,15.9,472.0,40.3,233721.0,47.1,2374.0,6755,2.1,3.5,49.9,222222.0,80589,854.0,23,10459.0,958.0,4136,43.9,99.3,20.44,0.819,771.0,140,2.95,52.9
25,대전,25010,대전 동구,동구,2022,31718,45895,0.69,13354.0,15384.0,1.46,171.0,3.872545689,12,5.5,0,1,3,13,163,1,1,1,122,104145333,87.71,17.6,62.0,22.7,0.4,107578.0,24.9,880,4,36030,6904.0,14647.0,118734150,5322,14336,2.0,2008,1.1,24000,100.0,16184.0,20.5,3965.0,2950,7298.0,174.0,34,1877.0,60.0,2.4,16.0,407.0,30.5,231324.0,41.1,2358.0,6696,1.9,3.6,62.0,219751.0,81642,864.0,23,10105.0,915.0,3276,44.4,99.4,19.54,0.788,782.0,162,2.75,53.7
25,대전,25010,대전 동구,동구,2023,31407,47641,0.66,19128.0,18478.0,1.44,172.0,3.747684933,12,5.5,0,1,3,13,164,1,1,1,123,104145333,87.71,17.9,59.6,23.3,0.5,109718.0,32.9,879,4,34752,7061.0,14548.0,118734150,6353,14190,2.0,1819,1.1,24142,100.0,16366.0,29.9,3671.0,3089,7374.0,179.0,33,1769.0,58.2,2.4,15.4,460.0,29.4,230134.0,42.8,2132.0,6334,2.1,3.3,59.6,217628.0,81855,834.0,23,9669.0,951.0,1981,44.8,99.4,19.24,0.825,713.0,157,2.75,55.3
25,대전,25010,대전 동구,동구,2024,31260,50056,0.62,13992.0,15335.0,1.37,173.0,3.631325959,12,5.5,0,1,3,13,164,1,1,1,123,103968837,87.62,12.7,66.5,20.8,0.5,110169.0,27.0,818,4,33470,7061.0,14548.0,118657030,7089,14252,0.7,1815,1.0,24142,100.0,16366.0,21.3,3963.0,3089,7374.0,186.0,33,1578.0,59.8,2.6,15.5,375.0,35.0,229875.0,38.7,2132.0,6334,1.7,4.6,66.5,218513.0,84165,796.0,23,8898.0,995.0,1457,45.3,99.4,18.75,0.86,1001.0,129,3.6,54.75
25,대전,25030,대전 서구,서구,2020,73586,61027,1.21,79311.0,83273.0,2.46,209.0,3.653782277,15,3.1,0,3,25,11,440,1,8,1,254,51971937,69.4,12.8,66.3,14.8,0.4,204879.0,29.6,978,3,31131,13502.0,28450.0,74892470,3227,21003,11.1,2131,1.8,49175,100.0,37579.0,18.5,10834.0,4116,6182.0,634.0,76,7348.0,56.8,4.5,15.9,949.0,25.8,478629.0,38.9,1526.0,4334,2.0,4.3,66.3,477880.0,153397,1802.0,39,26179.0,2580.0,2871,40.6,99.3,22.84,0.785,2059.0,232,3.1,59.45
25,대전,25030,대전 서구,서구,2021,72308,64348,1.12,89053.0,76452.0,2.27,211.0,3.457486031,15,3.2,0,3,23,10,442,1,9,1,258,51971937,69.4,8.5,60.2,15.8,0.5,208867.0,32.9,982,3,29743,13068.0,27933.0,74892470,3486,20826,2.8,2182,1.9,49273,100.0,37207.0,19.0,10024.0,4576,6776.0,629.0,75,7034.0,48.5,4.6,15.6,842.0,28.3,475671.0,44.5,1534.0,4128,1.8,3.9,60.2,473365.0,154398,1812.0,39,25744.0,2453.0,2364,41.2,99.3,22.59,0.755,1862.0,228,3.1,59.45
25,대전,25030,대전 서구,서구,2022,71374,67924,1.05,105257.0,71755.0,2.14,212.0,3.29458569,14,3.0,0,3,23,10,453,1,10,1,262,51971937,69.4,11.2,59.5,14.7,0.5,211765.0,46.8,965,3,28873,12778.0,27682.0,74892470,4150,20594,3.4,2572,1.9,49534,100.0,37199.0,19.5,9331.0,4979,7317.0,661.0,77,6851.0,56.7,4.7,15.6,816.0,23.8,474248.0,28.7,1508.0,4126,1.7,4.0,59.5,470374.0,156506,1827.0,40,25798.0,2555.0,1965,41.6,99.3,21.88,0.795,1888.0,270,2.55,59.45
25,대전,25030,대전 서구,서구,2023,69606,71534,0.97,116011.0,81601.0,1.97,213.0,3.135857723,15,3.2,0,3,22,10,448,1,12,1,262,51971937,69.4,13.6,69.2,15.1,0.5,212945.0,36.3,925,3,28103,13623.0,27893.0,74892470,4990,20438,1.5,2357,2.0,50562,100.0,38476.0,25.1,8552.0,4795,6993.0,643.0,75,6285.0,61.5,4.8,15.1,796.0,23.8,469031.0,33.4,1349.0,3754,1.7,3.8,69.2,464634.0,156268,1798.0,40,25038.0,2322.0,1265,42.3,99.3,21.53,0.723,1777.0,271,2.4,61.75
25,대전,25030,대전 서구,서구,2024,67959,75614,0.9,82432.0,74184.0,1.82,217.0,3.033522521,14,3.1,0,3,22,10,448,1,12,1,262,53165104,70.02,16.0,69.2,16.7,0.5,212645.0,48.1,895,3,27714,13623.0,27893.0,75929640,5841,20245,2.4,2418,2.1,50562,100.0,38476.0,19.5,8372.0,4795,6993.0,641.0,74,5865.0,60.6,4.7,14.8,762.0,32.4,462226.0,31.9,1349.0,3754,1.7,5.6,69.2,457951.0,156246,1792.0,40,23730.0,2209.0,1943,42.9,99.3,21.35,0.698,2580.0,236,2.75,61.55
25,대전,25040,대전 유성구,유성구,2020,59511,33654,1.77,61454.0,61016.0,4.13,200.0,6.41395677,17,4.8,0,1,12,11,204,2,1,1,144,152131217,85.56,13.9,61.9,13.5,0.5,156839.0,27.9,1846,5,47263,9666.0,28273.0,177801820,5691,12222,3.8,1189,1.6,36565,100.0,27229.0,29.7,10059.0,2599,4862.0,598.0,75,7042.0,56.1,2.4,13.1,560.0,22.9,368895.0,42.6,2434.0,23575,1.6,4.9,61.9,351047.0,119063,1657.0,38,22814.0,2332.0,4652,38.0,93.9,21.86,0.906,1721.0,198,2.3,60.6
25,대전,25040,대전 유성구,유성구,2021,57539,36061,1.6,56430.0,57074.0,3.56,201.0,5.972544126,18,5.1,0,1,14,9,218,2,2,1,148,152131217,85.56,10.0,54.8,15.6,0.5,157458.0,37.5,1890,5,44972,9873.0,25457.0,177801820,6164,12153,4.5,1237,1.6,37275,100.0,27657.0,28.6,9065.0,2863,5256.0,588.0,75,6755.0,54.7,2.5,13.2,560.0,22.3,367288.0,47.9,2448.0,24568,1.6,4.2,54.8,351277.0,121641,1651.0,38,22560.0,2332.0,5123,38.5,94.2,21.8,0.909,1470.0,189,2.3,60.6
25,대전,25040,대전 유성구,유성구,2022,56547,38846,1.46,55324.0,51309.0,3.14,201.0,5.573888689,18,5.1,0,1,13,9,223,2,2,1,146,152131217,85.56,13.6,59.2,17.3,0.5,159687.0,41.4,1879,5,43115,10126.0,25019.0,177801820,7237,12284,4.3,1517,1.7,38012,100.0,28422.0,28.2,8691.0,2595,4853.0,605.0,75,6488.0,56.8,2.5,12.9,508.0,21.8,369281.0,44.1,2528.0,26240,1.4,4.5,59.2,356093.0,124388,1712.0,38,22548.0,2469.0,2434,39.0,94.0,21.09,0.958,1588.0,245,2.05,63.35
25,대전,25040,대전 유성구,유성구,2023,57731,41897,1.38,60417.0,50677.0,2.92,204.0,5.251505947,19,5.2,0,1,13,9,220,3,2,1,145,152131217,85.56,16.9,55.0,18.3,0.5,166048.0,38.7,1906,5,43531,10629.0,25041.0,177801820,7730,12387,6.7,1411,1.7,39108,100.0,29497.0,28.0,8841.0,2636,5019.0,603.0,75,6110.0,60.4,2.5,11.8,480.0,24.4,379100.0,38.2,2331.0,25245,1.3,4.3,55.0,366845.0,128811,1706.0,38,22512.0,2380.0,1770,39.5,94.3,21.01,0.895,1567.0,279,2.15,63.1
25,대전,25040,대전 유성구,유성구,2024,58581,45571,1.29,54389.0,52879.0,2.67,208.0,4.964555935,20,5.4,0,1,13,9,220,3,2,1,145,150498437,84.99,13.5,55.9,18.3,0.6,169474.0,39.0,1950,5,43175,10629.0,25041.0,177078270,8515,12531,3.0,1428,1.8,39108,100.0,29497.0,26.7,9112.0,2636,5019.0,595.0,74,5961.0,59.0,2.6,11.7,539.0,26.1,384024.0,41.7,2331.0,25245,1.5,6.6,55.9,369468.0,130794,1746.0,39,22230.0,2418.0,2030,39.9,94.4,20.89,0.884,2433.0,219,2.7,63.65
25,대전,25020,대전 중구,중구,2020,28997,45701,0.63,22233.5,25631.0,1.38,148.0,3.390762463,7,3.0,1,2,5,12,178,1,2,1,151,41367714,74.29,17.8,57.3,21.8,0.4,98346.0,22.3,270,1,813,7761.0,16233.0,55685330,1450,14058,3.6,1627,1.4,29046,100.0,19454.0,27.7,4217.0,3442,6858.0,304.0,41,3312.0,58.4,5.7,24.7,518.0,33.1,231959.0,38.5,1099.0,3415,2.2,3.2,57.3,235550.0,82051,984.0,27,11797.0,918.0,1355,44.8,99.4,20.84,0.697,758.0,136,3.0,57.5
25,대전,25020,대전 중구,중구,2021,27452,47147,0.58,21712.5,24287.0,1.33,149.0,3.260322531,7,3.0,1,2,3,12,177,1,2,1,147,41367714,74.29,16.3,52.1,22.1,0.4,98973.0,21.4,305,1,300,7149.0,15141.0,55685330,1377,13972,2.8,1667,1.5,28362,100.0,18524.0,26.8,3802.0,3688,6479.0,290.0,39,3107.0,53.4,5.8,25.2,520.0,27.3,227326.0,43.7,1099.0,3123,2.2,2.9,52.1,230341.0,81873,960.0,27,11185.0,922.0,1366,45.6,99.4,20.46,0.727,666.0,111,3.0,57.5
25,대전,25020,대전 중구,중구,2022,26598,48714,0.55,17259.5,19624.0,1.29,147.0,3.11790782,6,2.6,1,2,3,12,173,1,2,1,147,41367714,74.29,13.3,48.4,21.7,0.5,99816.0,34.0,318,1,302,6726.0,13977.0,55685330,1480,13797,4.8,1953,1.4,27690,100.0,17809.0,32.7,3622.0,3644,6224.0,283.0,39,2915.0,56.2,6.0,25.5,399.0,25.5,224114.0,46.9,1071.0,3069,1.8,3.2,48.4,227108.0,83067,917.0,27,10841.0,897.0,1831,46.1,99.6,19.72,0.713,729.0,123,2.7,57.95
25,대전,25020,대전 중구,중구,2023,25496,50631,0.5,21129.5,19986.5,1.26,149.0,3.058668966,5,2.2,1,2,4,12,171,1,2,1,153,41367714,74.29,13.6,54.5,22.6,0.5,99495.0,29.9,319,1,306,7147.0,14348.0,55685330,1593,13622,10.5,1866,1.5,28593,100.0,18385.0,31.9,3242.0,3723,6304.0,269.0,39,2610.0,58.6,6.0,25.7,409.0,28.1,220292.0,40.8,999.0,2991,1.8,2.8,54.5,223256.0,82576,907.0,27,10418.0,792.0,692,46.8,99.6,19.46,0.645,621.0,148,3.15,58.35
25,대전,25020,대전 중구,중구,2024,25132,52849,0.48,19067.0,19901.5,1.23,148.0,2.923110347,6,2.7,1,2,4,12,171,1,2,1,153,41336226,74.28,20.6,45.5,19.0,0.5,100593.0,35.0,302,1,312,7147.0,14348.0,55648484,1650,13623,9.6,1910,1.4,28593,100.0,18385.0,27.3,3406.0,3723,6304.0,258.0,38,2473.0,55.6,4.7,24.8,408.0,34.5,220497.0,45.3,999.0,2991,1.8,4.8,45.5,225008.0,86121,916.0,27,9857.0,852.0,1118,47.3,99.6,19.22,0.687,1067.0,129,2.8,58.3
21,부산,21120,부산 강서구,강서구,2020,19457,16633,1.17,57935.0,60304.5,2.37,167.0,10.99914378,4,2.9,0,0,6,0,48,1,0,1,40,131405798,55.11,14.1,59.5,17.7,0.6,52737.0,29.9,0,0,0,7846.0,20979.0,238454380,4425,5086,7.6,602,1.6,29201,100.0,15424.0,25.9,5471.0,2240,10029.0,251.0,22,3645.0,53.7,1.2,3.6,299.0,21.1,136734.0,46.0,9294.0,73851,2.2,5.4,59.5,137957.0,48150,643.0,18,10234.0,1312.0,4763,38.1,94.4,23.17,1.259,712.0,313,4.25,63.2
21,부산,21120,부산 강서구,강서구,2021,19304,17845,1.08,54954.0,54694.0,2.17,170.0,10.2206457,5,3.5,0,0,6,0,50,1,0,1,40,131639953,55.21,15.3,57.7,17.7,0.6,56438.0,45.8,0,0,0,8079.0,21883.0,238454380,4098,5216,6.0,609,1.8,30038,100.0,16002.0,25.9,5088.0,2258,10057.0,260.0,21,3481.0,51.6,1.2,3.6,348.0,25.0,142110.0,55.5,9401.0,73247,2.5,5.0,57.7,142918.0,48374,691.0,18,11429.0,1294.0,4605,38.5,94.6,24.01,1.17,699.0,285,4.25,63.2
21,부산,21120,부산 강서구,강서구,2022,18247,18996,0.96,43528.0,45330.0,1.92,168.0,9.414401793,5,3.5,0,0,6,0,54,1,1,1,45,131639953,55.21,17.7,55.8,14.7,0.6,57980.0,46.0,0,0,0,8031.0,22132.0,238454380,4722,5212,5.8,733,2.1,30915,100.0,16458.0,23.7,4414.0,2473,10586.0,310.0,22,3647.0,59.4,1.3,3.8,303.0,19.6,143734.0,40.2,9538.0,74582,2.1,4.6,55.8,143207.0,48768,768.0,18,12217.0,1283.0,3826,39.0,94.9,23.12,1.179,651.0,333,4.0,64.85
21,부산,21120,부산 강서구,강서구,2023,16886,20180,0.84,42130.5,45681.0,1.7,172.0,9.054537797,5,3.5,0,0,7,0,57,1,1,1,45,131519576,55.16,19.8,51.0,19.0,0.6,58353.0,35.9,0,0,0,8362.0,22262.0,238454380,5806,5220,2.5,651,2.5,31277,100.0,16915.0,18.1,3838.0,2695,11134.0,356.0,22,3399.0,56.9,1.4,4.6,284.0,23.2,144102.0,43.1,9084.0,73314,2.0,4.3,51.0,142396.0,48793,816.0,19,12556.0,1015.0,2464,39.6,95.5,22.21,0.987,619.0,303,3.5,67.45
21,부산,21120,부산 강서구,강서구,2024,16182,21360,0.76,43353.5,46623.5,1.57,175.0,8.671952428,5,3.5,0,0,7,0,57,1,1,1,45,131517066,55.15,17.7,38.2,16.2,0.6,59108.0,45.9,0,0,0,8362.0,22262.0,238454380,6852,5195,5.3,706,2.8,31277,100.0,16915.0,17.7,3548.0,2695,11134.0,363.0,21,3178.0,57.8,1.4,4.4,258.0,18.3,145762.0,45.9,9084.0,73314,1.8,4.6,38.2,142789.0,49849,834.0,19,12396.0,944.0,1998,40.0,95.5,22.21,0.966,652.0,267,3.85,69.8
21,부산,21110,부산 금정구,금정구,2020,32406,48920,0.66,31899.0,37151.0,1.42,146.0,3.130225977,10,4.3,0,1,10,21,145,0,2,1,109,53553831,82.16,14.7,57.8,16.9,0.4,103542.0,31.0,1579,4,46450,6553.0,15128.0,65179776,3541,11763,2.6,1651,1.7,26863,100.0,17614.0,26.8,3540.0,4336,9371.0,226.0,27,2514.0,54.9,2.4,25.2,393.0,30.0,237219.0,39.1,2064.0,9173,1.7,2.8,57.8,232666.0,86739,620.0,22,9608.0,782.0,1317,45.4,100.0,22.42,0.625,663.0,148,4.3,50.35
21,부산,21110,부산 금정구,금정구,2021,31339,50401,0.62,30662.0,33346.0,1.38,144.0,2.943581357,12,5.3,0,0,11,18,145,0,2,1,110,53553831,82.16,11.4,54.9,18.9,0.4,104294.0,28.7,1558,4,44794,6489.0,14828.0,65179776,3661,11682,4.5,1720,1.7,26714,100.0,17465.0,27.5,3254.0,4333,11006.0,226.0,26,2326.0,53.0,2.5,24.2,409.0,33.2,233596.0,41.3,2033.0,9085,1.8,2.9,54.9,228049.0,86898,620.0,22,9474.0,749.0,1166,45.9,100.0,22.17,0.629,653.0,141,4.3,50.35
21,부산,21110,부산 금정구,금정구,2022,29964,52128,0.57,23614.0,28692.0,1.31,145.0,2.876927045,12,5.4,0,0,11,17,148,0,2,1,108,53537691,82.14,18.6,50.2,16.7,0.4,103878.0,39.2,1571,4,42971,6256.0,14101.0,65179776,4162,11590,5.3,2033,1.8,26544,100.0,17234.0,21.6,2932.0,4441,11220.0,201.0,22,2057.0,56.0,2.5,24.2,324.0,24.6,227484.0,40.3,1992.0,9293,1.4,2.6,50.2,221256.0,87098,632.0,21,9359.0,663.0,935,46.6,100.0,21.62,0.58,590.0,156,3.35,51.2
21,부산,21110,부산 금정구,금정구,2023,28514,54066,0.53,20637.0,25016.0,1.26,142.0,2.724063843,13,6.0,0,0,10,17,151,0,2,1,111,53537691,82.14,11.1,47.1,16.2,0.4,103112.0,38.3,1141,4,38061,6366.0,13989.0,65179776,4362,11414,3.8,1920,1.8,26080,100.0,17249.0,25.7,2612.0,4128,10375.0,207.0,20,1937.0,59.5,2.6,24.2,318.0,30.8,221890.0,39.0,1833.0,9105,1.5,2.7,47.1,215590.0,86802,625.0,21,8930.0,630.0,451,47.2,100.0,21.19,0.58,593.0,160,4.7,51.2
21,부산,21110,부산 금정구,금정구,2024,27146,56243,0.48,22431.0,26762.0,1.21,146.0,2.700403211,13,6.2,0,0,10,17,151,0,2,1,111,53537691,82.14,13.4,54.9,16.8,0.4,101906.0,45.1,1136,4,37435,6366.0,13989.0,65179776,4626,11275,6.1,1939,1.9,26080,100.0,17249.0,23.5,2330.0,4128,10375.0,198.0,20,1858.0,59.7,2.7,25.3,322.0,40.1,215539.0,40.0,1833.0,9105,1.5,2.9,54.9,209932.0,86959,624.0,21,8414.0,530.0,828,48.0,100.0,21.07,0.515,613.0,140,3.55,51.75
21,부산,21310,부산 기장군,기장군,2020,20599,27742,0.74,32678.0,22995.0,1.58,287.0,11.3223923,9,5.2,0,1,5,5,81,1,1,1,59,191356186,86.37,10.7,56.7,18.7,0.5,67189.0,26.4,0,0,0,5077.0,11071.0,221563950,1832,8404,4.6,1039,1.3,17736,100.0,12790.0,25.2,4879.0,1445,4031.0,244.0,34,3198.0,53.1,1.8,10.0,375.0,23.1,169465.0,40.7,1725.0,17707,2.2,4.4,56.7,174545.0,65541,733.0,21,11812.0,1144.0,5490,41.4,91.9,23.71,1.086,739.0,185,4.8,57.25
21,부산,21310,부산 기장군,기장군,2021,20184,29357,0.69,22175.0,19359.0,1.49,292.0,10.52555692,9,5.1,0,1,4,5,85,1,1,1,61,191318826,86.35,15.1,49.6,16.3,0.5,70266.0,28.8,0,0,0,4965.0,11683.0,221563950,1801,8517,3.8,1067,1.5,17930,100.0,12826.0,28.5,4480.0,1565,4091.0,277.0,36,3065.0,56.5,1.9,9.7,376.0,25.1,172902.0,40.5,1752.0,18054,2.1,3.7,49.6,177125.0,65110,791.0,22,12612.0,1076.0,9638,42.0,96.4,23.52,0.995,653.0,161,4.8,57.25
21,부산,21310,부산 기장군,기장군,2022,19445,31204,0.62,20072.0,18323.0,1.39,294.0,10.01464727,9,5.0,0,1,5,5,92,1,2,1,65,191318826,86.35,20.5,45.8,17.9,0.5,72002.0,31.1,0,0,0,5043.0,12062.0,221563950,2002,8595,5.7,1277,1.7,18481,100.0,13191.0,23.5,4369.0,1659,4236.0,284.0,36,2939.0,62.6,2.0,9.9,363.0,19.7,174501.0,36.5,1803.0,18095,2.0,3.9,45.8,178614.0,69010,838.0,22,12827.0,1035.0,4112,42.6,96.5,22.59,0.956,699.0,193,4.05,56.85
21,부산,21310,부산 기장군,기장군,2023,18576,32945,0.56,16324.0,15874.0,1.32,302.0,9.678246379,9,5.0,0,1,6,5,91,1,2,1,65,191293034,86.34,20.4,45.1,18.0,0.5,73595.0,31.2,0,0,0,5237.0,12610.0,221563950,2435,8644,5.7,1268,2.0,18994,100.0,13584.0,24.8,4001.0,1772,4651.0,324.0,36,2726.0,61.7,2.1,9.9,379.0,23.0,175691.0,43.2,1733.0,18615,2.1,3.3,45.1,178729.0,70007,851.0,22,12819.0,886.0,3056,43.3,97.1,22.7,0.845,597.0,187,4.35,57.05
21,부산,21310,부산 기장군,기장군,2024,17569,34328,0.51,14858.0,17536.0,1.24,307.0,9.318561238,9,5.1,0,1,6,5,91,1,2,1,65,191293034,86.34,18.0,44.6,14.8,0.5,73446.0,39.1,0,0,0,5237.0,12610.0,221563950,2820,8580,10.9,1349,2.1,18994,100.0,13584.0,25.7,3598.0,1772,4651.0,296.0,35,2571.0,59.9,2.2,10.0,353.0,30.0,173228.0,41.2,1733.0,18615,2.0,3.6,44.6,175626.0,69809,876.0,22,12214.0,882.0,2219,44.0,97.1,22.95,0.883,631.0,161,3.8,59.05
21,부산,21070,부산 남구,남구,2020,35976,53898,0.67,47467.0,51525.0,1.44,192.0,3.712512327,13,4.9,0,1,8,8,161,1,0,1,111,12861218,30.26,13.1,45.7,17.4,0.4,112568.0,38.0,1319,4,51881,6086.0,12556.0,42507260,5023,13151,3.0,1791,1.3,24635,100.0,16863.0,28.0,4385.0,4294,12726.0,253.0,26,3003.0,58.8,2.3,12.6,468.0,27.2,269111.0,41.3,1236.0,5970,1.7,2.8,45.7,267731.0,108223,791.0,21,12484.0,998.0,1102,44.3,100.0,22.18,0.675,761.0,155,5.0,49.6
21,부산,21070,부산 남구,남구,2021,34334,55386,0.62,40642.0,46692.0,1.37,188.0,3.488070058,13,5.0,0,1,5,8,169,1,1,1,118,12861218,30.26,16.7,41.6,17.8,0.4,114013.0,37.6,1363,4,50397,5766.0,12072.0,42507260,4955,13100,3.4,1841,1.3,24190,100.0,16559.0,23.3,3862.0,4198,11594.0,255.0,26,2965.0,60.2,2.4,13.0,426.0,25.1,264756.0,41.8,1241.0,5652,1.6,2.7,41.6,262069.0,106747,787.0,21,12284.0,963.0,903,44.9,100.0,22.27,0.687,702.0,135,5.0,49.6
